TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
FEV	ACSS3	0.94137	50.8	0.804	rgb(226, 63, 65)	1.996	None
FEV	FAM181B	0.94137	50.8	0.796	rgb(226, 65, 67)	1.996	2,2
FOXA1	CBX4	-0.94137	50.8	-8.0E-01	rgb( 44,112,247)	1.996	None
FOXA1	CDH5	-0.94137	50.8	-8.0E-01	rgb( 44,112,247)	1.996	None
FOXA2	ACBD7	0.94137	50.8	0.797	rgb(226, 65, 66)	1.996	None
GATA6	TMEM212	-0.94137	50.8	-8.0E-01	rgb( 43,111,247)	1.996	None
LMX1B	ZFHX2	0.94137	50.8	0.801	rgb(226, 64, 66)	1.996	None
MAFA	CAMK2N2	-0.94137	50.8	-8.0E-01	rgb( 42,111,248)	1.996	None
MAFB	MLLT11	0.94137	50.8	0.804	rgb(226, 63, 65)	1.996	None
NEUROD1	DACT1	0.94137	50.8	0.8	rgb(226, 64, 66)	1.996	None
NEUROD1	KCNJ11	0.94137	50.8	0.803	rgb(226, 64, 65)	1.996	None
NEUROD1	TACR3	0.94137	50.8	0.798	rgb(226, 65, 66)	1.996	None
NEUROG3	LINC00261	0.94137	50.8	0.798	rgb(226, 65, 66)	1.996	None
NFAT5	LOC646214	0.94137	50.8	0.805	rgb(226, 63, 65)	1.996	2,2
NKX2-2	GRASP	0.94137	50.8	0.803	rgb(226, 64, 65)	1.996	None
NR4A3	CCDC40	0.94137	50.8	0.802	rgb(226, 64, 65)	1.996	None
PDX1	NCS1	0.94137	50.8	0.795	rgb(226, 65, 67)	1.996	None
POU2F2	AK026379	0.94137	50.8	0.803	rgb(226, 64, 65)	1.996	2,2
RFX2	SHC3	-0.94137	50.8	-8.0E-01	rgb( 43,111,247)	1.996	None
RFX6	GATA2	0.94137	50.8	0.802	rgb(226, 64, 65)	1.996	None
SOX4	CBFA2T3	0.94137	50.8	0.799	rgb(226, 64, 66)	1.996	None
SOX4	SAP30	0.94137	50.8	0.798	rgb(226, 65, 66)	1.996	None
SOX4	ZCCHC18	0.94137	50.8	0.801	rgb(226, 64, 66)	1.996	None
TEAD1	DLC1	0.94137	50.8	0.796	rgb(226, 65, 66)	1.996	None
TFCP2L1	ATP13A4	0.94137	50.8	0.802	rgb(226, 64, 65)	1.996	None
TGIF2	SMARCC1	0.94137	50.8	0.798	rgb(226, 65, 66)	1.996	None
ZNF846	FKSG51	0.94137	50.8	0.799	rgb(226, 64, 66)	1.996	2,2
ZNF846	POU2F2	0.94137	50.8	0.8	rgb(226, 64, 66)	1.996	None
ZNF846	RNF157-AS1	0.94137	50.8	0.796	rgb(226, 65, 67)	1.996	None
ASCL1	KLHL32	0.93844	50.79	0.794	rgb(226, 65, 67)	1.9958	None
ASCL2	SMOC1	0.93844	50.79	0.794	rgb(226, 65, 67)	1.9958	None
ATF5	GYLTL1B	0.93844	50.79	0.79	rgb(226, 66, 68)	1.9958	2,2
ATF6	NOXO1	-0.93844	50.79	-7.9E-01	rgb( 47,113,247)	1.9958	None
EGR3	ADCY5	0.93844	50.79	0.789	rgb(226, 66, 68)	1.9958	None
ETV1	IGSF10	0.93844	50.79	0.792	rgb(226, 66, 67)	1.9958	None
FEV	FAM57B	0.93844	50.79	0.791	rgb(226, 66, 68)	1.9958	2,2
FEV	KCNH6	0.93844	50.79	0.786	rgb(226, 67, 68)	1.9958	None
FOXA2	C7	0.93844	50.79	0.795	rgb(226, 65, 67)	1.9958	None
FOXP2	CSH1	0.93844	50.79	0.789	rgb(226, 66, 68)	1.9958	None
GATA2	ABLIM2	0.93844	50.79	0.791	rgb(226, 66, 68)	1.9958	None
GATA6	DNAH11	0.93844	50.79	0.793	rgb(226, 66, 67)	1.9958	None
HES4	USP13	-0.93844	50.79	-7.9E-01	rgb( 46,113,247)	1.9958	None
HSF2	PHLDA2	-0.93844	50.79	-7.9E-01	rgb( 46,113,247)	1.9958	None
ISL1	MIAT	0.93844	50.79	0.785	rgb(226, 67, 69)	1.9958	None
MAFA	SLC6A16	0.93844	50.79	0.786	rgb(226, 67, 68)	1.9958	None
MAFB	KIF5A	0.93844	50.79	0.793	rgb(226, 65, 67)	1.9958	None
MAFB	NKX6-1	0.93844	50.79	0.791	rgb(226, 66, 68)	1.9958	None
NEUROG3	LOC642366	-0.93844	50.79	-7.9E-01	rgb( 45,112,247)	1.9958	None
NR4A3	MCF2L	0.93844	50.79	0.79	rgb(226, 66, 68)	1.9958	None
ONECUT1	TFCP2L1	-0.93844	50.79	-7.9E-01	rgb( 46,113,247)	1.9958	None
ONECUT2	EVA1A	-0.93844	50.79	-7.9E-01	rgb( 45,112,247)	1.9958	None
ONECUT2	MUC16	0.93844	50.79	0.785	rgb(226, 67, 69)	1.9958	None
ONECUT2	ZFP62	0.93844	50.79	0.789	rgb(226, 66, 68)	1.9958	None
ONECUT3	TOX3	-0.93844	50.79	-7.9E-01	rgb( 46,113,247)	1.9958	None
PDX1	AKR1B1	-0.93844	50.79	-7.9E-01	rgb( 45,112,247)	1.9958	None
PDX1	ATP13A4	0.93844	50.79	0.787	rgb(226, 67, 68)	1.9958	None
PDX1	HDAC7	0.93844	50.79	0.786	rgb(226, 67, 68)	1.9958	None
SOX4	C2CD4A	0.93844	50.79	0.79	rgb(226, 66, 68)	1.9958	None
SOX4	CORO2B	0.93844	50.79	0.792	rgb(226, 66, 67)	1.9958	None
SOX4	DKK3	-0.93844	50.79	-7.9E-01	rgb( 46,113,247)	1.9958	None
TP73	ITGA7	0.93844	50.79	0.795	rgb(226, 65, 67)	1.9958	None
ZFHX2	NFASC	0.93844	50.79	0.795	rgb(226, 65, 67)	1.9958	None
ZFHX2	ZFP82	0.93844	50.79	0.791	rgb(226, 66, 68)	1.9958	None
ARX	COL10A1	-0.93551	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	None
ASCL2	PTPRN2	0.93551	50.78	0.779	rgb(226, 68, 70)	1.9956	None
ETS1	HHEX	-0.93551	50.78	-7.8E-01	rgb( 47,114,247)	1.9956	None
ETV1	ERO1LB	0.93551	50.78	0.778	rgb(226, 68, 70)	1.9956	2,2
GATA4	MYEF2	-0.93551	50.78	-7.8E-01	rgb( 47,114,247)	1.9956	None
HES4	MFAP2	0.93551	50.78	0.785	rgb(226, 67, 69)	1.9956	2,2
LHX1	FAM171B	-0.93551	50.78	-7.8E-01	rgb( 47,114,247)	1.9956	None
MAFF	SHF	0.93551	50.78	0.782	rgb(226, 68, 69)	1.9956	None
NKX6-1	LY6H	0.93551	50.78	0.784	rgb(226, 67, 69)	1.9956	2,2
NR4A3	CLGN	0.93551	50.78	0.784	rgb(226, 67, 69)	1.9956	None
NR4A3	MMP2	0.93551	50.78	0.78	rgb(226, 68, 70)	1.9956	None
ONECUT1	USH2A	0.93551	50.78	0.779	rgb(226, 68, 70)	1.9956	None
PBX1	CCK	-0.93551	50.78	-7.8E-01	rgb( 47,113,247)	1.9956	None
PDX1	CTXN1	0.93551	50.78	0.785	rgb(226, 67, 69)	1.9956	None
POU6F1	MEP1B	-0.93551	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	None
PRDM16	BEX2	-0.93551	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	None
PRDM16	NFRKB	0.93551	50.78	0.782	rgb(226, 68, 69)	1.9956	None
TFCP2L1	KSR2	0.93551	50.78	0.785	rgb(226, 67, 69)	1.9956	None
TGIF2	CHRM4	0.93551	50.78	0.777	rgb(226, 69, 70)	1.9956	None
TGIF2	CLCA1	-0.93551	50.78	-7.8E-01	rgb( 49,115,246)	1.9956	None
TGIF2	TCEAL1	-0.93551	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	None
ZNF519	IRF2BP1	-0.93551	50.78	-7.8E-01	rgb( 48,114,247)	1.9956	None
ZNF846	LOC100652999	0.93551	50.78	0.775	rgb(226, 69, 71)	1.9956	2,2
ZNF846	RBFOX2	0.93551	50.78	0.784	rgb(226, 67, 69)	1.9956	None
ZNF117	AB007962	0.93551	50.78	0.784	rgb(226, 67, 69)	1.9956	2,2
ARNT2	HMP19	0.93258	50.77	0.775	rgb(226, 69, 71)	1.9954	2,2
ASCL1	GCH1	0.93258	50.77	0.774	rgb(226, 69, 71)	1.9954	None
ASCL2	LINC00261	0.93258	50.77	0.767	rgb(225, 71, 72)	1.9954	None
EGR3	DPEP1	-0.93258	50.77	-7.7E-01	rgb( 50,115,246)	1.9954	None
ETV1	GPBAR1	0.93258	50.77	0.775	rgb(226, 69, 71)	1.9954	None
ETV1	SRCIN1	0.93258	50.77	0.77	rgb(225, 70, 71)	1.9954	None
FEV	DENND2A	0.93258	50.77	0.773	rgb(226, 69, 71)	1.9954	None
FOXA1	CD300LF	0.93258	50.77	0.771	rgb(225, 70, 71)	1.9954	None
FOXP2	APLN	-0.93258	50.77	-7.7E-01	rgb( 50,115,246)	1.9954	None
FOXP2	SCGB1A1	0.93258	50.77	0.772	rgb(225, 70, 71)	1.9954	None
GATA6	SPRED3	-0.93258	50.77	-7.7E-01	rgb( 51,116,246)	1.9954	None
HES4	AGT	0.93258	50.77	0.774	rgb(226, 69, 71)	1.9954	None
HHEX	ACOT7	0.93258	50.77	0.769	rgb(225, 70, 72)	1.9954	None
HIF1A	BCORL1	0.93258	50.77	0.768	rgb(225, 70, 72)	1.9954	None
HIF1A	SAP30	-0.93258	50.77	-7.7E-01	rgb( 50,115,246)	1.9954	None
HSF2	FAM171B	0.93258	50.77	0.768	rgb(225, 70, 72)	1.9954	None
LMX1B	FOXP2	0.93258	50.77	0.771	rgb(225, 70, 71)	1.9954	None
LMX1B	LRRC49	0.93258	50.77	0.77	rgb(225, 70, 72)	1.9954	None
MAFA	MSI1	0.93258	50.77	0.774	rgb(226, 69, 71)	1.9954	None
MAFA	TTYH2	0.93258	50.77	0.767	rgb(225, 71, 72)	1.9954	None
MAFF	NFRKB	0.93258	50.77	0.774	rgb(226, 69, 71)	1.9954	None
NHLH1	COL16A1	0.93258	50.77	0.77	rgb(225, 70, 72)	1.9954	None
NKX2-2	LINC00261	0.93258	50.77	0.774	rgb(226, 69, 71)	1.9954	None
NR4A3	LINC00939	0.93258	50.77	0.769	rgb(225, 70, 72)	1.9954	None
ONECUT1	ST6GALNAC5	0.93258	50.77	0.773	rgb(225, 69, 71)	1.9954	None
PDX1	GATA4	0.93258	50.77	0.769	rgb(225, 70, 72)	1.9954	None
PRDM16	TMEM212	0.93258	50.77	0.772	rgb(225, 70, 71)	1.9954	None
RFX6	CACNG4	0.93258	50.77	0.772	rgb(225, 70, 71)	1.9954	None
RFX6	ELFN1	0.93258	50.77	0.772	rgb(225, 69, 71)	1.9954	None
RFX6	PCSK1N	0.93258	50.77	0.774	rgb(226, 69, 71)	1.9954	None
SOX4	HES4	0.93258	50.77	0.768	rgb(225, 70, 72)	1.9954	None
TGIF2	CRISPLD2	0.93258	50.77	0.772	rgb(225, 70, 71)	1.9954	None
TGIF2	CTPS1	0.93258	50.77	0.767	rgb(225, 70, 72)	1.9954	None
TGIF2	CYP4F24P	-0.93258	50.77	-7.7E-01	rgb( 51,116,246)	1.9954	None
TGIF2	KDM1A	0.93258	50.77	0.774	rgb(226, 69, 71)	1.9954	None
TP73	OSBPL6	0.93258	50.77	0.772	rgb(225, 70, 71)	1.9954	None
ZFHX2	ADCY1	0.93258	50.77	0.772	rgb(225, 70, 71)	1.9954	None
ZFHX2	AK056486	0.93258	50.77	0.774	rgb(226, 69, 71)	1.9954	2,2
ZNF382	BC043205	0.93258	50.77	0.77	rgb(225, 70, 72)	1.9954	2,2
ZNF846	AK057596	0.93258	50.77	0.771	rgb(225, 70, 71)	1.9954	2,2
ZNF846	AK094916	0.93258	50.77	0.769	rgb(225, 70, 72)	1.9954	2,2
ZNF846	SPDYE7P	0.93258	50.77	0.771	rgb(225, 70, 71)	1.9954	None
ZNF846	TTLL6	0.93258	50.77	0.766	rgb(225, 71, 72)	1.9954	None
ARX	LMX1A	0.92964	50.76	0.757	rgb(225, 72, 74)	1.9952	None
ASCL1	TRPM2	0.92964	50.76	0.764	rgb(225, 71, 73)	1.9952	None
EGR3	CCK	-0.92964	50.76	-7.6E-01	rgb( 51,116,246)	1.9952	None
EGR3	NEAT1	-0.92964	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	None
ETS1	REG4	-0.92964	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	None
ETV1	SPOCK3	0.92964	50.76	0.762	rgb(225, 71, 73)	1.9952	None
FEV	AKT3	0.92964	50.76	0.759	rgb(225, 72, 74)	1.9952	None
FEV	ALAS2	0.92964	50.76	0.762	rgb(225, 71, 73)	1.9952	None
FEV	FAM131B	0.92964	50.76	0.758	rgb(225, 72, 74)	1.9952	None
FEV	IL17C	0.92964	50.76	0.765	rgb(225, 71, 72)	1.9952	None
FEV	ITGBL1	0.92964	50.76	0.762	rgb(225, 72, 73)	1.9952	None
FEV	NACAD	0.92964	50.76	0.761	rgb(225, 72, 73)	1.9952	None
FEV	STMN2	0.92964	50.76	0.762	rgb(225, 71, 73)	1.9952	None
FOXA1	PMP22	-0.92964	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
GATA2	AMBP	0.92964	50.76	0.758	rgb(225, 72, 74)	1.9952	None
HIC1	LRRC16B	0.92964	50.76	0.765	rgb(225, 71, 73)	1.9952	2,2
HSF2	MAFF	-0.92964	50.76	-7.6E-01	rgb( 51,116,246)	1.9952	None
LHX1	CD96	0.92964	50.76	0.758	rgb(225, 72, 74)	1.9952	None
LMX1A	ADAMTSL1	0.92964	50.76	0.763	rgb(225, 71, 73)	1.9952	None
LMX1A	LAPTM5	-0.92964	50.76	-7.6E-01	rgb( 52,116,246)	1.9952	None
LMX1B	CTTNBP2	0.92964	50.76	0.757	rgb(225, 72, 74)	1.9952	None
LMX1B	FAM153A	0.92964	50.76	0.762	rgb(225, 71, 73)	1.9952	2,2
LMX1B	TUBA1A	0.92964	50.76	0.758	rgb(225, 72, 74)	1.9952	None
NEUROG3	FUT1	0.92964	50.76	0.756	rgb(225, 73, 74)	1.9952	None
NFAT5	JX088243	0.92964	50.76	0.757	rgb(225, 72, 74)	1.9952	2,2
NFAT5	RASD1	-0.92964	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	None
NHLH1	GOLGA7B	0.92964	50.76	0.756	rgb(225, 73, 74)	1.9952	None
NR4A2	TMEM178B	-0.92964	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	None
ONECUT2	NFAT5	0.92964	50.76	0.762	rgb(225, 71, 73)	1.9952	None
PDX1	TFCP2L1	0.92964	50.76	0.76	rgb(225, 72, 73)	1.9952	None
PRDM16	AX746640	0.92964	50.76	0.761	rgb(225, 72, 73)	1.9952	2,2
RFX6	PGA3	0.92964	50.76	0.76	rgb(225, 72, 73)	1.9952	None
RORC	GDF11	0.92964	50.76	0.761	rgb(225, 72, 73)	1.9952	None
SMAD9	CCDC74A	0.92964	50.76	0.76	rgb(225, 72, 73)	1.9952	None
SOX4	ETS1	0.92964	50.76	0.755	rgb(225, 73, 74)	1.9952	None
SOX4	NKAIN1	0.92964	50.76	0.758	rgb(225, 72, 74)	1.9952	None
TFCP2L1	P2RX6	-0.92964	50.76	-7.6E-01	rgb( 51,116,246)	1.9952	None
TFCP2L1	VGF	-0.92964	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
ZFHX2	PPP1R14A	-0.92964	50.76	-7.6E-01	rgb( 53,117,246)	1.9952	None
ZFHX2	RPS6KL1	0.92964	50.76	0.76	rgb(225, 72, 73)	1.9952	None
ZFP28	GFRA3	-0.92964	50.76	-7.6E-01	rgb( 51,116,246)	1.9952	None
ZNF382	FER1L6-AS1	0.92964	50.76	0.755	rgb(225, 73, 74)	1.9952	None
ZNF519	MYEF2	0.92964	50.76	0.757	rgb(225, 72, 74)	1.9952	None
ZNF519	PER2	0.92964	50.76	0.758	rgb(225, 72, 74)	1.9952	None
ZNF846	ANKRD18A	0.92964	50.76	0.762	rgb(225, 71, 73)	1.9952	None
ZNF846	MRPL34	-0.92964	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	None
ZFP2	BC005905	-0.92964	50.76	-7.6E-01	rgb( 52,117,246)	1.9952	2,2
ETV1	MAST1	0.92671	50.75	0.75	rgb(225, 74, 75)	1.995	None
ETV1	PTP4A3	0.92671	50.75	0.747	rgb(225, 74, 76)	1.995	None
ETV1	WDR17	0.92671	50.75	0.755	rgb(225, 73, 74)	1.995	None
FEV	PPP1R1A	0.92671	50.75	0.746	rgb(225, 74, 76)	1.995	None
FOXA1	LEFTY1	0.92671	50.75	0.749	rgb(225, 74, 76)	1.995	None
FOXP2	ADD2	0.92671	50.75	0.753	rgb(225, 73, 75)	1.995	None
FOXP2	PGM5	0.92671	50.75	0.752	rgb(225, 73, 75)	1.995	None
FOXP2	ZCCHC12	0.92671	50.75	0.748	rgb(225, 74, 76)	1.995	2,2
GATA6	GRHL3	-0.92671	50.75	-7.5E-01	rgb( 55,119,245)	1.995	None
GLIS2	CACNA1H	0.92671	50.75	0.753	rgb(225, 73, 75)	1.995	None
HSF2	TMPRSS6	-0.92671	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
MAFA	PTGDR2	0.92671	50.75	0.749	rgb(225, 74, 75)	1.995	None
MAFF	RFX2	0.92671	50.75	0.746	rgb(225, 74, 76)	1.995	None
MAFF	SMARCC1	-0.92671	50.75	-7.5E-01	rgb( 55,118,245)	1.995	None
NHLH1	GGT5	0.92671	50.75	0.748	rgb(225, 74, 76)	1.995	None
ONECUT2	FAM13A-AS1	0.92671	50.75	0.745	rgb(225, 75, 76)	1.995	None
PRDM16	SFTPA2	-0.92671	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
RFX2	AEBP1	-0.92671	50.75	-7.5E-01	rgb( 54,118,246)	1.995	None
RFX6	TAGLN3	0.92671	50.75	0.748	rgb(225, 74, 76)	1.995	None
RORC	SV2A	0.92671	50.75	0.75	rgb(225, 74, 75)	1.995	None
SOX4	CHRNA1	0.92671	50.75	0.75	rgb(225, 74, 75)	1.995	None
SOX4	INSM1	0.92671	50.75	0.745	rgb(225, 75, 76)	1.995	None
TFCP2L1	ZFP28	0.92671	50.75	0.746	rgb(225, 74, 76)	1.995	None
TGIF2	CENPE	0.92671	50.75	0.754	rgb(225, 73, 74)	1.995	None
TGIF2	TUBB2B	0.92671	50.75	0.75	rgb(225, 74, 75)	1.995	None
TP73	FABP5	0.92671	50.75	0.75	rgb(225, 74, 75)	1.995	None
ZNF519	PTPN22	0.92671	50.75	0.746	rgb(225, 75, 76)	1.995	None
ZNF846	WDR52	0.92671	50.75	0.754	rgb(225, 73, 74)	1.995	2,2
ARX	PTPRN	0.92378	50.74	0.739	rgb(225, 76, 77)	1.9948	None
ASCL2	LONRF2	0.92378	50.74	0.737	rgb(225, 76, 78)	1.9948	None
EGR3	SPIB	-0.92378	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
EGR3	ZG16	-0.92378	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
ETV1	AVPR1B	0.92378	50.74	0.74	rgb(225, 76, 77)	1.9948	None
FEV	FAM155B	0.92378	50.74	0.744	rgb(225, 75, 76)	1.9948	None
FEV	GLYATL3	0.92378	50.74	0.739	rgb(225, 76, 77)	1.9948	None
FOXA1	BASP1	0.92378	50.74	0.736	rgb(225, 76, 78)	1.9948	None
FOXA1	MICAL2	0.92378	50.74	0.736	rgb(225, 76, 78)	1.9948	None
FOXA1	PDX1	0.92378	50.74	0.739	rgb(225, 76, 77)	1.9948	None
GATA4	PDX1	0.92378	50.74	0.741	rgb(225, 75, 77)	1.9948	None
GATA6	NEGR1	0.92378	50.74	0.741	rgb(225, 75, 77)	1.9948	None
HES4	RAB26	0.92378	50.74	0.736	rgb(225, 76, 78)	1.9948	None
HOXB9	SPC25	-0.92378	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
HSF2	HES4	-0.92378	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
HSF2	STK31	0.92378	50.74	0.742	rgb(225, 75, 77)	1.9948	None
HSF2	ZFP90	0.92378	50.74	0.737	rgb(225, 76, 78)	1.9948	None
MAFA	CCK	0.92378	50.74	0.742	rgb(225, 75, 77)	1.9948	None
MAFA	NHSL2	0.92378	50.74	0.739	rgb(225, 76, 77)	1.9948	None
MAFF	ELF4	0.92378	50.74	0.738	rgb(225, 76, 78)	1.9948	None
NEUROD1	ATOH8	0.92378	50.74	0.737	rgb(225, 76, 78)	1.9948	None
NEUROD1	ENPP2	0.92378	50.74	0.736	rgb(225, 77, 78)	1.9948	None
NEUROG3	ZCCHC12	0.92378	50.74	0.738	rgb(225, 76, 78)	1.9948	None
PAX6	HGFAC	-0.92378	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
PAX6	SLC38A5	-0.92378	50.74	-7.4E-01	rgb( 56,119,245)	1.9948	None
PDX1	ASIC1	-0.92378	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
PDX1	CIT	-0.92378	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
PDX1	GPBAR1	0.92378	50.74	0.744	rgb(225, 75, 76)	1.9948	None
RFX3	MYEF2	0.92378	50.74	0.738	rgb(225, 76, 77)	1.9948	None
SOX4	DLL1	0.92378	50.74	0.738	rgb(225, 76, 78)	1.9948	None
SOX4	EVA1A	0.92378	50.74	0.743	rgb(225, 75, 77)	1.9948	None
SOX4	LONRF2	-0.92378	50.74	-7.4E-01	rgb( 57,120,245)	1.9948	None
SPIB	MYBPC2	0.92378	50.74	0.74	rgb(225, 76, 77)	1.9948	None
SPIB	OGFRL1	0.92378	50.74	0.735	rgb(225, 77, 78)	1.9948	None
TFCP2L1	MAFF	-0.92378	50.74	-7.4E-01	rgb( 55,119,245)	1.9948	None
TP73	CLCNKA	0.92378	50.74	0.74	rgb(225, 76, 77)	1.9948	None
ZNF846	AK054970	0.92378	50.74	0.743	rgb(225, 75, 77)	1.9948	2,2
DZIP1	LOC283335	0.92378	50.74	0.738	rgb(225, 76, 78)	1.9948	2,2
ETV1	CDK5R2	0.92085	50.73	0.726	rgb(225, 78, 80)	1.9946	None
ETV1	ISL1	0.92085	50.73	0.727	rgb(225, 78, 80)	1.9946	None
ETV1	MAP1B	0.92085	50.73	0.726	rgb(225, 78, 80)	1.9946	None
ETV1	RAB3C	0.92085	50.73	0.726	rgb(225, 78, 80)	1.9946	None
ETV1	SCN3B	0.92085	50.73	0.734	rgb(225, 77, 78)	1.9946	None
FOXA1	ADAMTSL1	-0.92085	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
FOXA1	VOPP1	-0.92085	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
GATA2	GPC6	0.92085	50.73	0.734	rgb(225, 77, 78)	1.9946	None
GATA4	GPR162	0.92085	50.73	0.73	rgb(225, 78, 79)	1.9946	None
HES4	TMEM158	0.92085	50.73	0.734	rgb(225, 77, 78)	1.9946	None
HIF1A	TMEM61	-0.92085	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
HSF2	MAPK12	-0.92085	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
LMX1B	LGR6	0.92085	50.73	0.73	rgb(225, 78, 79)	1.9946	None
LMX1B	PAK7	0.92085	50.73	0.727	rgb(225, 78, 80)	1.9946	2,2
LTF	FLJ00385	0.92085	50.73	0.728	rgb(225, 78, 79)	1.9946	2,2
MAFB	KCNMA1	0.92085	50.73	0.728	rgb(225, 78, 79)	1.9946	None
MAFF	ATF7IP	-0.92085	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
NFAT5	AK125301	0.92085	50.73	0.735	rgb(225, 77, 78)	1.9946	2,2
NFAT5	UCP2	-0.92085	50.73	-7.3E-01	rgb( 58,121,245)	1.9946	None
NR4A2	TGIF2	-0.92085	50.73	-7.3E-01	rgb( 58,121,245)	1.9946	None
ONECUT1	REG4	-0.92085	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
ONECUT2	KLK12	-0.92085	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
ONECUT2	WDR52	0.92085	50.73	0.727	rgb(225, 78, 80)	1.9946	2,2
PDX1	CCL20	0.92085	50.73	0.729	rgb(225, 78, 79)	1.9946	None
PDX1	CTPS1	-0.92085	50.73	-7.3E-01	rgb( 58,120,245)	1.9946	None
PDX1	LEFTY1	0.92085	50.73	0.73	rgb(225, 78, 79)	1.9946	None
POU6F1	ATP13A4	0.92085	50.73	0.729	rgb(225, 78, 79)	1.9946	None
PRDM16	BMS1P1	0.92085	50.73	0.732	rgb(225, 77, 79)	1.9946	2,2
PRDM16	TEAD2	-0.92085	50.73	-7.3E-01	rgb( 59,121,245)	1.9946	None
RFX6	AMER3	0.92085	50.73	0.734	rgb(225, 77, 78)	1.9946	None
SOX4	COL16A1	0.92085	50.73	0.729	rgb(225, 78, 79)	1.9946	None
TGIF2	ANKRD18A	0.92085	50.73	0.732	rgb(225, 77, 79)	1.9946	None
TGIF2	REG4	0.92085	50.73	0.731	rgb(225, 77, 79)	1.9946	None
ZFHX2	SV2B	0.92085	50.73	0.727	rgb(225, 78, 80)	1.9946	None
ZNF492	BC041449	0.92085	50.73	0.734	rgb(225, 77, 78)	1.9946	2,2
DZIP1	HBT8	0.92085	50.73	0.731	rgb(225, 77, 79)	1.9946	2,2
ARNT2	SDK1	0.91792	50.72	0.717	rgb(225, 80, 81)	1.9944	None
ASCL2	DLL1	0.91792	50.72	0.725	rgb(225, 79, 80)	1.9944	None
ASCL2	LSAMP	0.91792	50.72	0.723	rgb(225, 79, 80)	1.9944	None
ASCL2	REEP2	0.91792	50.72	0.717	rgb(225, 80, 82)	1.9944	None
ATF6	NEAT1	-0.91792	50.72	-7.2E-01	rgb( 62,123,244)	1.9944	None
ELF4	FKBP7	-0.91792	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
ETS1	HLA-DPA1	-0.91792	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
ETV1	CRMP1	0.91792	50.72	0.72	rgb(225, 80, 81)	1.9944	None
ETV1	GNAO1	0.91792	50.72	0.723	rgb(225, 79, 80)	1.9944	None
ETV1	KCNK16	0.91792	50.72	0.717	rgb(225, 80, 82)	1.9944	None
ETV1	MAP6	0.91792	50.72	0.718	rgb(225, 80, 81)	1.9944	None
ETV1	NHSL2	0.91792	50.72	0.722	rgb(225, 79, 81)	1.9944	None
ETV1	SPEG	0.91792	50.72	0.716	rgb(225, 80, 82)	1.9944	None
FEV	TMEM151B	0.91792	50.72	0.722	rgb(225, 79, 81)	1.9944	None
FOXA1	TMOD1	-0.91792	50.72	-7.2E-01	rgb( 60,121,245)	1.9944	None
FOXA2	KLHL32	0.91792	50.72	0.722	rgb(225, 79, 81)	1.9944	None
FOXP2	DENND2A	0.91792	50.72	0.721	rgb(225, 79, 81)	1.9944	None
FOXP2	SPON1	0.91792	50.72	0.716	rgb(225, 80, 82)	1.9944	None
GATA4	KCNE4	0.91792	50.72	0.721	rgb(225, 79, 81)	1.9944	None
GATA6	DLC1	0.91792	50.72	0.716	rgb(225, 80, 82)	1.9944	None
HES6	TMEM35	0.91792	50.72	0.716	rgb(225, 80, 82)	1.9944	2,2
HOXB9	MYBPC2	-0.91792	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
HSF2	CBX4	-0.91792	50.72	-7.2E-01	rgb( 60,122,244)	1.9944	None
HSF2	HDAC7	-0.91792	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
HSF2	KCNIP3	-0.91792	50.72	-7.2E-01	rgb( 61,122,244)	1.9944	None
HSF2	MYEF2	0.91792	50.72	0.724	rgb(225, 79, 80)	1.9944	None
