	ARNT2	ARX	ASCL1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	HIC1	HLF	ISL1	LMX1A	LMX1B	MAFA	MAFB	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	RFX6	SIX2	SMAD9	SOX4	SPIB	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_CARDIAC_ATRIUM_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0010586964058971748	0.00015236407336638447	0.00048276715083261923	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CARDIAC_CELL_DEVELOPMENT	1	1	1	1	1	1	0.014673517224206734	1	1	1	1	1	0.0034250536231181794	1	1	1	1	1	1	1	1	1	1	1	0.03839841634553276	1	1	1	1	1	0.026720112052822875	1	1	1	1	1	1	1	1	1
GO_CARDIAC_CHAMBER_DEVELOPMENT	1	1	1	1	1	1	0.05052673709198041	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.031742617627552594	0.022720275003845325	0.015201393357546222	1	1	0.0622993319624664	1	1	1	1	1	1	1	1	1	0.021211569187009505	1
GO_CARDIAC_CHAMBER_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018739171752303108	0.010708508996201349	0.008844974130703065	1	1	0.037519498061268086	1	1	1	1	1	1	1	1	1	0.012414067441129828	1
GO_CARDIAC_CONDUCTION	1	1	1	1	1	1	0.03776132697692991	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023539457468233937	1	1	1	1	1	1	0.008693028393859992	1	1	0.07106612522488176	1	1	1	1	1	0.007446037834400787
GO_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	1	1	1	1	1	1	0.028125145898545423	1	1	1	1	1	0.006739988894754578	1	0.0074570318233668775	1	1	1	1	1	1	1	1	1	0.00963722097969899	1	1	1	1	1	0.05027733809676205	1	1	1	1	1	1	1	1	1
GO_CARDIAC_MUSCLE_CONTRACTION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06058534615101707	1	1	1	1	1	1	1	1	1
GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	1	1	1	1	1	1	0.08290324365731805	1	1	1	1	1	0.02138299216679873	1	0.02357380282152599	1	0.05296596933623121	1	1	1	1	1	1	0.05296596933623121	0.001249496123143845	1	1	1	1	1	1	1	1	1	1	0.004869958866180912	1	1	1	1
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004598930737655715	0.020282536496779913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CARDIAC_SEPTUM_DEVELOPMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05978535544073993	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CARDIAC_SEPTUM_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029460428159321594	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CARDIAC_VENTRICLE_DEVELOPMENT	1	1	1	1	1	1	0.03021479705671637	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018739171752303108	0.010708508996201349	0.008844974130703065	1	1	0.037519498061268086	1	1	1	1	1	1	1	1	1	0.012414067441129828	1
GO_CARDIAC_VENTRICLE_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.006126982515162638	0.00209815656503487	0.0028354592745911678	1	1	0.012607345041647289	1	1	1	1	1	1	1	1	1	0.004011231181652919	1
GO_CARDIOCYTE_DIFFERENTIATION	1	1	1	1	1	1	0.04250357876168276	1	1	1	1	1	0.010418427049514789	1	0.011514253393759555	1	1	1	1	1	1	1	1	1	0.017657037223288596	1	1	1	1	1	0.07479237790694326	1	1	1	1	1	1	1	1	1
GO_CATECHOLAMINE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001876683559321246	1	1	1	1	1	1	0.000499333259249779	0.010402809327442197	0.0023978282507080007	1	1	1	1	1	1	1	1
GO_CATECHOLAMINE_SECRETION	1	1	1	1	1	1	1	1	1	1	0.00012788979394240396	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005766856040694268	1	1	0.012355156657057997	1	1	1	1	1	1
GO_CATION_CHANNEL_ACTIVITY	1	1	0.0948355425029217	1	1	1	1	1	0.02708450453245792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016190110756000076	1	1	1	0.001628447560206192	1	1	0.06998575846409849	1	1	0.0761511130517043	1	1	1	1	1	0.012475415143743285
GO_CATION_CHANNEL_COMPLEX	1	1	0.04613100248170876	0.006295401640092457	1	1	0.07684015744389727	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04894870749495439	0.04168742740615905	0.02381241151289848	1	1	1	1	0.0036303194288361817	1	1	1	1	1	1	1	1	0.002959591962687802
GO_CATION_TRANSMEMBRANE_TRANSPORT	1	1	1	1	1	1	0.009546560939743376	1	1	1	1	1	1	1	0.012100698784746955	1	1	1	1	1	1	0.06229141319327258	1	0.05281881878668959	0.034433074569494404	1	1	1	0.05529706075997831	1	0.003550762161704135	1	1	0.04693081015938938	1	0.061785808674588605	1	1	1	0.03186884922141153
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1	1	1	1	1	1	1	1	0.08573931594952111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08097203339706527	1	1	1	0.009872552576035476	1	1	1	1	1	1	1	1	1	1	1	0.09159078989856395
GO_CATION_TRANSPORT	1	1	1	1	1	1	0.03360212827385467	1	0.011100651008545848	1	0.04769487752596313	1	1	1	0.030902021239277544	1	1	1	1	1	1	0.030902021239277544	1	0.038536733807616796	1	1	1	0.050272878456975034	0.05524533514085139	1	0.01815642507235482	1	1	0.022147982382598408	1	1	0.08208497706119011	1	1	0.03828190383355934
GO_CATSPER_COMPLEX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5.060187704475361e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.021562070911623987	1	1	1	1	1	1	1	1	1	1	1
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.014300691693836742	1	1	1	1	1	1	1	1	1	1	1
GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.001802309197175167	1	1	1	1	1	1	1	1	1	1	1
GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0005488418164988351	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	1	1	1	1	1	0.03543091937563414	1	1	1	1	1	1	1	1	1	0.07639332957794209	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07937265125930848	1	1	1	1	1	1
GO_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	1	1	0.07627133310560064	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009928467487447246	1	1	1	1	1	1	0.00781695286743278	1	0.05794994024367506	1	1	1	1	1	1	1	1	0.04341172618371281	1	1	1	1	1	1
GO_CELLULAR_COMPONENT_DISASSEMBLY	1	1	1	1	1	1	1	1	0.07087708146651761	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0431819670503637	0.04720047405132277	1	1	1	0.08736980727775157	1	1	1	1	1	1
GO_CELLULAR_COMPONENT_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002819905733971173	1
GO_CELLULAR_COMPONENT_MORPHOGENESIS	1	0.04797907312265104	0.03425001348323309	0.0109948308329616	1	0.03135659533945012	1	1	0.002785680586204542	1	1	1	1	0.006303250826254714	1	0.021268958050305153	0.008424693811613815	1	1	1	1	0.00011788227142939256	0.013891549847925955	0.0015166657429771524	0.059070302298489086	1	1	1	1	1	0.0018372335527013783	1	0.040785122725302436	0.008987451955320247	1	0.05102153335349413	1	0.03649670960584461	1	0.0012664421513275403
GO_CELLULAR_EXTRAVASATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0007853032059791376
GO_CELLULAR_GLUCOSE_HOMEOSTASIS	1	1	1	0.028139688496172988	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.075268220737436	1	1	1	1	1	1
GO_CELLULAR_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07672690195653098	1	1	1	1	1	1	1	1	1	1	1	0.0661377627345463	1	1	0.00589633049151872	1	1	1
GO_CELLULAR_ION_HOMEOSTASIS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03174578735267919	1	0.09451196205069645	1	1	1	1	1	1	1	1	1	1	1	1	0.03012777734231631	1	1	1
GO_CELLULAR_KETONE_METABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06524896372949074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004025278717851299	1	1	1	1	1	1
GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0289749645132783	1	1	1	1	1	0.09618557320769772	0.008217686402800073	1	1	1	0.0286183861996524	1	1	1	1	1	1
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	1	1	1	1	1	1	1	1	0.009497416941442016	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPIRATION	1	1	0.034087125487882286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	1	1	1	1	1	1	0.000574076523601863	1	1	1	1	1	1	1	1	1	0.01568108425974113	1	1	1	1	0.04532469131430272	1	1	1	1	1	1	1	1	0.01450391225806924	0.07254521671622871	1	1	1	1	1	1	1	0.05944490104077349
GO_CELLULAR_RESPONSE_TO_ACID_CHEMICAL	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.028758687642616576	1	1	1	0.0007419521053591005	1	1	1	1	0.021288859439031804	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_CALCIUM_ION	1	1	1	1	1	0.0023324614505759733	0.012557875100156712	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.022948375867889448	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS	1	1	1	0.02547933515510392	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06858362249892802	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09053442858987704	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_DRUG	1	1	1	1	1	1	0.00953229024025648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.003219067425809685	1	1	1	1	1	1	1	0.0010951531574733275	1	1	0.0012150200158538293	1	1	1	1	1	0.01575203396958802
GO_CELLULAR_RESPONSE_TO_ENDOGENOUS_STIMULUS	1	1	1	0.08885884376580588	1	1	0.0680927414697935	1	1	1	1	1	0.001766606336858434	1	1	1	1	1	1	1	1	1	1	0.02265907247542276	0.02274653201222765	1	1	1	0.004604289334496747	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS	1	1	1	1	1	1	0.029870697277232794	1	1	1	1	1	1	1	1	1	0.09625307398673333	1	1	1	1	0.04433971927889746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.062201508318381005	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	1	1	1	1	1	0.015754515608206177	0.07624207174037012	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04855346378870662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_KETONE	1	1	1	1	1	1	0.01726585878007325	1	1	1	1	1	1	1	1	1	0.010598642577142492	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_LIPID	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.029009368819160608	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	1	1	1	1	1	1	0.011695947905502102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.019264924382059956
GO_CELLULAR_RESPONSE_TO_NICOTINE	1	1	1	0.00010155337095285599	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	1	1	1	1	1	1	0.0033597146466690653	1	1	1	1	1	0.0046856564213775265	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02501647531159401	1	0.015910095925482093	0.0704601991006194	1	0.018722691690579163	1	1	0.03324480309125577	1	1	1
GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	1	1	1	1	1	1	1	1	1	1	1	1	0.018340060079243048	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1	1	1	1	1	1	0.0384973879209447	1	1	1	1	1	0.005549651503609865	1	1	1	1	1	1	1	0.01592054676743826	1	1	1	1	1	1	1	0.0627824138970351	1	1	0.07863604914540812	1	0.026294121685728644	1	1	0.0009094763750845392	1	1	1
GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS	1	1	1	1	1	1	0.08475056179223484	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_PEPTIDE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.02999057703152319	1	1	1	0.05233147260459692	1	0.09216624815714902
GO_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07403688475473369	1	1	1	0.037320666719655504	1	1
GO_CELLULAR_RESPONSE_TO_RADIATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03620990133227353	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09012027872945128	1	1	1	1	1	1
GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	1	1	1	1	1	1	1	1	1	1	1	1	1	0.005665916207497124	1	1	1	1	1	1	1	1	1	1	0.0001345748966653515	0.0029901421596191247	1	1	0.013273404908124786	1	1	1	1	1	1	1	1	1	0.004228896914194591	1
GO_CELL_ACTIVATION	1	1	1	1	1	0.03634955125445294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01226643551707407	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03875029126049845	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_ADHESION_MEDIATOR_ACTIVITY	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013624981109309653	1	1	1	1	1	1
GO_CELL_ADHESION_MOLECULE_BINDING	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07693564900574557	1	1	1	1	1	1
GO_CELL_BODY	1	1	1	1	1	0.09453655958326013	1	1	0.07594801250949135	1	1	1	1	0.058342340744077625	1	1	1	1	1	1	1	1	0.032332339885666195	1	0.05479607987022339	1	1	1	0.048718461211883723	1	1	1	1	1	1	1	1	1	1	0.07511065063643141
GO_CELL_CELL_ADHESION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.08625078909518302	1	1	1	1	1	1	1	1	0.014973154566515934	1	1	1	1	1	0.08893930490927837
GO_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.004243864653340146	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	1	1	1	1	1	1	1	1	1	0.029917397679595115	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07285553516334042	1	1	1	1	1	1	1	1	1	0.04868141856135755	1	1	1	1	1	1
GO_CELL_CELL_CONTACT_ZONE	1	1	1	1	1	1	0.010320416202414862	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018936018273521094	1	1	1	1	1	1	1	1	0.017033672534702782
GO_CELL_CELL_JUNCTION	1	0.09164987160663762	1	1	1	1	0.08198559214101842	1	1	1	1	1	1	1	1	1	0.007695013760774194	1	1	1	1	1	1	1	0.09235154332676787	1	0.03636446103719182	1	1	1	1	1	1	0.05777801599453425	1	1	1	1	1	0.0020404842268954004
GO_CELL_CELL_JUNCTION_ASSEMBLY	1	1	1	1	1	1	0.03729913486613945	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.06598931245277373	1	1	0.00941339303208677	1	1	1	1	1	0.05979122849220864
GO_CELL_CELL_JUNCTION_ORGANIZATION	1	1	1	1	1	1	0.07034672921414198	1	1	0.014538832259934686	1	1	1	1	1	1	1	1	1	1	1	1	1	0.04466761821087328	1	1	1	1	1	1	1	1	1	0.0034442672903516325	1	1	1	1	1	1
GO_CELL_CELL_SIGNALING	1	0.0339717403065003	0.056812224668378986	0.00063519845656268	1	0.017150766916435023	4.4672493664354995e-05	1	0.009746587615691471	1	1	1	0.09607996390093276	0.004214504633108018	0.008277185261402309	0.030295443537127764	0.0016528568041332958	1	1	1	0.04503175436977447	1	1	1	0.003287799023087068	1	1	0.0070338935515619205	0.0077659554735123315	1	1.4247339565898187e-06	0.030295443537127764	1	0.00017951537554528052	1	1	0.03222765444717701	0.0816522034397853	0.0066943019282524885	5.715033363951072e-05
GO_CELL_CELL_SIGNALING_BY_WNT	1	1	1	0.011604594249045364	1	1	0.022369121947757198	1	1	1	1	1	1	0.04264485228029924	1	1	0.009308467528011288	1	1	1	1	1	1	1	0.009397783398874537	1	1	1	0.0070950633370493454	1	0.016232601065718222	0.0321884046030082	1	1	1	1	0.01832541732114068	1	0.004250443521218061	0.05161676027684192
GO_CELL_CHEMOTAXIS	1	1	0.08354345976576671	1	1	0.02990358742842103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09328516068742276	1	1	1	1	1	0.011761273041860698	1	1	0.06387760885654437	1	1	1	1	1	1
GO_CELL_CYCLE	0.04974579667166246	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.023588824137407483	1	1	1	1	1	1	1	1	1	1	1	0.09022138762185261	1
GO_CELL_CYCLE_ARREST	0.0049939152465861	1	1	0.06058128093648851	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.047991691944317294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_CYCLE_CHECKPOINT	1	1	1	0.05388874764114826	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0071082098844515995	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03247255760284751	1
GO_CELL_CYCLE_G1_S_PHASE_TRANSITION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.09328516068742276	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_CYCLE_G2_M_PHASE_TRANSITION	1	1	1	1	1	1	1	1	0.018582655278626792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012010910475716674	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_CYCLE_PHASE_TRANSITION	1	1	1	0.09783233587706719	1	1	1	1	0.012668083633451177	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07416593201277666	1	0.05942263055035513	1	1	1	1	1	1	1	1	1	1	1	1	0.09648006843943713
GO_CELL_CYCLE_PROCESS	0.02401904130175969	1	1	1	1	1	1	1	0.09365046601048266	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05331207490332779	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_DIFFERENTIATION_IN_HINDBRAIN	1	1	1	1	1	1	1	1	1	0.0013030059150584972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_DIFFERENTIATION_IN_SPINAL_CORD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01679710192508732	0.0017401492929851603	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_DIVISION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.05840155409327841	1	1	1	1	1	0.09288540237155574	1	1	1	1	1	1	1	1	1
GO_CELL_FATE_COMMITMENT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009898785925604447	1	1	1	1	1	1	0.07331174347363156	0.07254143730500817	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050011674784624205	1
GO_CELL_FATE_DETERMINATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.009369081802432344	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_GROWTH	1	1	1	1	1	1	0.08083230845585443	1	1	1	1	1	0.0829812275993067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_JUNCTION_ASSEMBLY	1	1	1	1	1	1	0.0606882682803187	0.055046780988939115	1	0.08898133413102194	1	1	1	1	1	1	0.0005925126743526743	1	1	1	1	0.07360928345924544	0.093842874493688	0.004928209990441079	1	1	1	1	1	1	0.03512482228040714	1	1	0.03930067321534714	1	1	1	1	1	0.02936747564273212
GO_CELL_JUNCTION_MAINTENANCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0008318956758788243	1
GO_CELL_JUNCTION_ORGANIZATION	1	1	1	1	1	1	0.05936683684319566	0.023267298352621424	1	0.029121833656286178	1	1	1	0.003876612549532754	1	0.0697606817706069	0.005219614262928163	1	1	0.06023324194859381	1	1	1	0.000836648479967339	1	1	0.07055313402359942	1	1	1	0.00398879002235808	0.0697606817706069	1	0.05911132238926686	1	1	1	1	0.06338638339931801	0.04252898828328633
GO_CELL_LEADING_EDGE	1	0.008946280287773778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0891162301450763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0066134740587580065	1	1
GO_CELL_MATRIX_ADHESION	1	1	1	1	1	1	0.08229033316817214	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
GO_CELL_MATURATION	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0983075142672507	1	1	1	1	1	1
GO_CELL_MORPHOGENESIS	1	1	0.07601852469718473	0.030696268609567867	1	0.06063214204478018	1	1	0.043922520414978905	1	1	1	1	0.018321572860861113	1	0.04902523030832606	0.02399778419300913	1	1	1	1	0.0004924889390420795	1	0.0011015511434722125	1	1	1	1	1	1	0.02780055683182503	1	1	0.08601347904771284	1	0.08148918286595874	1	0.06994037635604389	1	0.006388102199184953
GO_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	1	1	1	0.03852324917261307	1	1	1	1	0.019012713734178344	1	1	1	1	1	1	0.07935378775882485	0.00655897249983195	1	1	1	1	0.0008531319766786893	1	0.0011108610205146086	1	1	1	1	1	1	0.019889880956945216	1	1	1	1	0.045719265531762754	1	0.03127317225737902	1	0.003909859109491376
GO_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	1	1	0.06651723272977983	0.01901146651940344	1	1	1	1	0.010513152676701276	1	1	1	1	0.06123570257694766	1	1	0.002569307326967807	1	1	1	1	0.00031152102326559294	1	0.002569307326967807	1	1	1	1	1	1	0.028561380230272992	1	1	1	1	0.030492079345755707	1	0.01758856426708255	1	0.005531013908730786
