	AEBP1	ARNT2	ARX	ASCL1	ASCL2	ATOH8	CCDC17	DACH1	E2F7	EBF3	ETV1	FEV	FOXJ1	FOXP2	GATA2	GRHL3	HES4	HEY1	HEYL	HHEX	HIC1	HLF	INSM1	ISL1	KCNIP3	LMX1A	LMX1B	LTF	MAFA	MAFB	MYT1	NEUROD1	NEUROD2	NEUROG3	NFAT5	NHLH1	NR4A3	ONECUT1	PAX4	PAX6	PBX3	POU5F1	PROX1	RFX6	SETBP1	SIX2	SMAD9	SOX4	SPIB	ST18	TET1	TFCP2L1	TP73	ZFP69B	ZNF382	ZNF492	ZNF519	ZNF846
GO_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND	0	0	0	0	0	0	0	3	8	0	0	0	4	0	5	0	0	0	2	0	0	0	0	0	0	7	9	0	0	9	0	0	0	11	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6
GO_RESPONSE_TO_ORGANOPHOSPHORUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GO_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	0	0	13	6	10	0	0	6	9	0	0	14	8	0	10	0	0	0	0	0	0	0	0	6	0	10	16	0	16	0	0	21	10	19	0	0	0	5	0	8	0	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	0	8
GO_RESPONSE_TO_OXYGEN_LEVELS	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_PEPTIDE	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_PEPTIDE_HORMONE	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_PROGESTERONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0
GO_RESPONSE_TO_RADIATION	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_STARVATION	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
GO_RESPONSE_TO_STEROID_HORMONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
GO_RESPONSE_TO_STIMULUS_INVOLVED_IN_REGULATION_OF_MUSCLE_ADAPTATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_TEMPERATURE_STIMULUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO_RESPONSE_TO_THYROID_HORMONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA	0	0	0	3	4	0	0	0	3	0	6	4	4	0	3	0	0	0	0	0	0	0	0	2	0	3	4	0	8	6	0	5	0	4	0	4	4	2	0	0	8	0	0	0	0	5	5	6	6	0	0	7	0	0	0	0	2	0
GO_RESPONSE_TO_VIRUS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_VITAMIN	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_WATER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RESPONSE_TO_WOUNDING	0	0	8	0	0	0	0	0	6	3	0	0	4	4	6	0	0	0	0	0	0	0	0	0	0	5	10	0	8	9	0	8	5	11	0	0	8	0	0	0	6	0	0	0	0	4	8	8	8	2	2	8	5	0	0	0	5	0
GO_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	0	3	0	0	3	0	0	0	2	0	4	3	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	3	0	0	5	0	4	0	0	5	0	2	0	0	0	0	4	0	2	5	5	0	0	0	4	0	0	0	0	0	3
GO_RETINA_LAYER_FORMATION	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	2	3	2	0	0	0	0	0	0	0	0	0	2
GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	0	0	2	0	2	0	0	0	0	0	3	3	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	2	0	2	0	2	0	0	3	0	2	0	0	0	0	3	0	2	4	4	0	0	0	2	0	0	0	0	0	2
GO_RHYTHMIC_BEHAVIOR	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RHYTHMIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
GO_RIBONUCLEOPROTEIN_GRANULE	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0
GO_RIBONUCLEOTIDE_BINDING	0	0	0	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RIBONUCLEOTIDE_CATABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GO_RIBOSE_PHOSPHATE_METABOLIC_PROCESS	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RNA_POLYMERASE_II_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_RNA_POLYMERASE_II_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GO_ROUGH_ENDOPLASMIC_RETICULUM	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GO_SARCOLEMMA	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GO_SARCOPLASM	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SCAFFOLD_PROTEIN_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SCHAFFER_COLLATERAL_CA1_SYNAPSE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GO_SCHMIDT_LANTERMAN_INCISURE	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SECOND_MESSENGER_MEDIATED_SIGNALING	0	3	0	0	5	0	0	0	0	3	6	0	0	0	3	0	4	0	2	0	0	0	0	0	0	6	5	0	8	10	0	6	0	0	0	4	6	0	0	3	5	0	0	6	0	4	0	0	6	0	0	0	3	0	0	0	3	5
GO_SECRETION	0	0	12	7	12	0	0	0	0	5	0	14	7	0	11	0	5	0	0	0	0	0	0	0	0	12	0	0	17	15	0	20	0	19	0	11	14	6	0	7	10	0	4	0	0	0	16	0	14	3	0	0	0	0	0	0	0	0
GO_SECRETORY_GRANULE	0	0	8	6	7	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	3	0	6	0	0	13	8	0	15	6	15	0	0	0	4	0	5	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0
GO_SECRETORY_GRANULE_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SECRETORY_VESICLE	0	0	9	6	7	0	0	0	0	0	11	9	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	13	11	0	18	6	16	3	0	0	4	0	7	0	0	2	0	0	0	0	0	8	0	0	11	5	0	0	0	0	0
GO_SEGMENTATION	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GO_SEMI_LUNAR_VALVE_DEVELOPMENT	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2
GO_SENSORY_ORGAN_DEVELOPMENT	0	5	8	0	0	0	0	0	5	0	9	7	3	4	4	0	0	2	0	0	0	2	0	0	0	5	7	0	9	8	0	10	5	12	0	0	10	0	0	0	6	0	0	6	0	4	10	12	0	0	0	11	0	2	0	4	4	5
GO_SENSORY_ORGAN_MORPHOGENESIS	0	3	5	2	3	0	0	0	4	0	7	5	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	4	4	0	0	0	4	0	0	5	0	0	0	3	0	0	5	0	4	7	8	0	0	0	5	0	2	0	3	2	4
GO_SENSORY_PERCEPTION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	0	2	3	2	3	0	0	0	3	0	4	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0
GO_SENSORY_SYSTEM_DEVELOPMENT	0	4	7	0	4	0	0	0	4	0	9	6	0	3	3	0	0	2	0	0	2	2	0	0	0	5	5	0	8	6	0	9	0	8	0	0	9	0	3	0	4	2	0	6	0	3	8	9	4	0	0	8	0	2	0	3	3	5
GO_SEQUENCE_SPECIFIC_DNA_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SEQUESTERING_OF_CALCIUM_ION	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SERINE_HYDROLASE_ACTIVITY	0	0	5	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	3	0	4	0	4	2	0	0	2	3	2	4	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	2
GO_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	0	0	3	0	0	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0	0	4	3	0	4	2	0	2	0	3	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	2	0	0	0	0	0
GO_SEXUAL_REPRODUCTION	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SH2_DOMAIN_BINDING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
GO_SIDE_OF_MEMBRANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	4	0	0	0	0	0
GO_SIGNALING_RECEPTOR_BINDING	0	0	14	0	0	0	0	0	0	4	16	13	0	0	0	0	0	4	3	0	0	0	0	0	0	11	0	0	19	17	0	18	0	0	0	10	16	0	0	7	0	0	0	0	3	9	17	16	20	0	0	17	0	0	0	5	6	0
GO_SIGNALING_RECEPTOR_LIGAND_PRECURSOR_PROCESSING	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
GO_SIGNAL_RELEASE	0	0	8	6	8	0	0	0	0	4	11	9	4	0	7	0	3	0	0	0	0	0	2	0	0	9	0	0	11	11	0	11	0	9	0	6	10	3	4	7	7	0	2	8	0	0	11	0	9	0	0	8	0	0	0	0	0	5
GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SIGNAL_TRANSDUCTION_BY_PROTEIN_PHOSPHORYLATION	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
GO_SINGLE_FERTILIZATION	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SITE_OF_POLARIZED_GROWTH	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0
GO_SKELETAL_MUSCLE_ADAPTATION	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GO_SKELETAL_MUSCLE_CONTRACTION	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	0	0	0	0	3	0	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	3	0	0	0	3	0	0	0	0	0	3
GO_SKELETAL_MUSCLE_TISSUE_GROWTH	0	0	2	0	2	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0
GO_SKELETAL_SYSTEM_DEVELOPMENT	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	5	8	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
GO_SKELETAL_SYSTEM_MORPHOGENESIS	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GO_SKIN_EPIDERMIS_DEVELOPMENT	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SLEEP	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	0	2	0	0	0	2	0	0	0	0	0	2	2	0	0	0	4	0	0	0	0	0	0
GO_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	2	0	0	0	2	0	0	0	0
GO_SMALL_MOLECULE_CATABOLIC_PROCESS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SMOOTHENED_SIGNALING_PATHWAY	0	0	0	0	2	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GO_SMOOTH_MUSCLE_CELL_MIGRATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_SMOOTH_MUSCLE_CELL_PROLIFERATION	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SMOOTH_MUSCLE_CONTRACTION	0	0	0	0	2	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO_SNARE_BINDING	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0
GO_SODIUM_CHANNEL_ACTIVITY	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SODIUM_CHANNEL_COMPLEX	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SODIUM_ION_HOMEOSTASIS	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
GO_SODIUM_ION_TRANSPORT	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	2	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0
GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
GO_SOMATODENDRITIC_COMPARTMENT	0	0	10	5	8	3	0	0	7	3	13	9	0	0	0	3	3	2	0	3	0	0	0	0	0	8	10	0	15	13	2	10	6	12	0	0	12	0	9	8	9	0	0	15	0	5	11	0	10	0	0	11	0	0	0	0	6	0
GO_SOMATOSTATIN_RECEPTOR_ACTIVITY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
