TF	Target	Time	SignedQuantile	combStability	combPCorr	stroke	stroke.width	stroke.dasharray	weight	color
SETBP1	HIST2H2BF	[48]	0.31049	39.22	0.217	(0.8588235294117647, 0.6862745098039216, 0.6901960784313725)	1.7644	2,2	2	(0.8588235294117647, 0.6862745098039216, 0.6901960784313725)
SETBP1	IFI44	[48]	0.44478	42.53	0.525	(0.8745098039215686, 0.4588235294117647, 0.4627450980392157)	1.8306	2,2	5	(0.8745098039215686, 0.4588235294117647, 0.4627450980392157)
SETBP1	IFI44L	[48]	0.7802100000000001	49.76	0.76	(0.8823529411764706, 0.2823529411764706, 0.28627450980392155)	1.9752	2,2	7	(0.8823529411764706, 0.2823529411764706, 0.28627450980392155)
SETBP1	NEURL	[48]	0.65586	47.67	0.6659999999999999	(0.8784313725490196, 0.35294117647058826, 0.3568627450980392)	1.9334	2,2	6	(0.8784313725490196, 0.35294117647058826, 0.3568627450980392)
SETBP1	PCDHB10	[48]	0.8922899999999999	50.62	0.621	(0.8784313725490196, 0.3843137254901961, 0.39215686274509803)	1.9924	2,2	6	(0.8784313725490196, 0.3843137254901961, 0.39215686274509803)
SETBP1	PCDHB14	[48]	0.35157	40.2	0.2	(0.8588235294117647, 0.7019607843137254, 0.7019607843137254)	1.784	2,2	2	(0.8588235294117647, 0.7019607843137254, 0.7019607843137254)
SETBP1	PCDHB16	[48]	0.44037	42.46	0.46	(0.8705882352941177, 0.5058823529411764, 0.5098039215686274)	1.8292	2,2	4	(0.8705882352941177, 0.5058823529411764, 0.5098039215686274)
SETBP1	PCDHB9	[48]	0.8293200000000001	50.49	0.493	(0.8705882352941177, 0.4823529411764706, 0.48627450980392156)	1.9898	2,2	4	(0.8705882352941177, 0.4823529411764706, 0.48627450980392156)
SETBP1	SGOL1-AS1	[48]	0.5878800000000001	46.37	0.371	(0.8666666666666667, 0.5725490196078431, 0.5764705882352941)	1.9074	2,2	3	(0.8666666666666667, 0.5725490196078431, 0.5764705882352941)
SETBP1	SMA5	[48]	0.23143000000000002	36.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.7	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SETBP1	SPP1	[48]	0.26006999999999997	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SETBP1	TMEM56-RWDD3	[48]	0.13285999999999998	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SETBP1	XAF1	[48]	0.14748	33.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.64	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	AF070581	[48, 72, 96]	0.9417200000000001	50.77	0.7709999999999999	(0.8823529411764706, 0.27450980392156865, 0.2784313725490196)	1.9954	2,2	7	(0.8823529411764706, 0.27450980392156865, 0.2784313725490196)
SIM1	AF131837	[48, 72, 96]	0.26006999999999997	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	AFF2	[48, 96]	0.54692	45.31	0.457	(0.8705882352941177, 0.5098039215686274, 0.5137254901960784)	1.8862	2,2	4	(0.8705882352941177, 0.5098039215686274, 0.5137254901960784)
SIM1	AK054990	[48, 72, 96]	0.90505	50.69	0.69	(0.8823529411764706, 0.3333333333333333, 0.3411764705882353)	1.9938	2,2	6	(0.8823529411764706, 0.3333333333333333, 0.3411764705882353)
SIM1	AK055386	[72, 96]	0.80318	50.36	0.361	(0.8666666666666667, 0.5803921568627451, 0.5843137254901961)	1.9872	2,2	3	(0.8666666666666667, 0.5803921568627451, 0.5843137254901961)
SIM1	AK091593	[96]	0.63162	47.39	0.387	(0.8666666666666667, 0.5607843137254902, 0.5647058823529412)	1.9278	2,2	3	(0.8666666666666667, 0.5607843137254902, 0.5647058823529412)
SIM1	AK094786	[48, 72, 96]	0.5091	44.36	0.363	(0.8666666666666667, 0.5803921568627451, 0.5803921568627451)	1.8672	2,2	3	(0.8666666666666667, 0.5803921568627451, 0.5803921568627451)
SIM1	AK096718	[72, 96]	0.9779899999999999	50.87	0.875	(0.8901960784313725, 0.19607843137254902, 0.20392156862745098)	1.9974	2,2	8	(0.8901960784313725, 0.19607843137254902, 0.20392156862745098)
SIM1	AK123868	[48, 72, 96]	0.61764	47.08	0.306	(0.8627450980392157, 0.6235294117647059, 0.6235294117647059)	1.9216	2,2	3	(0.8627450980392157, 0.6235294117647059, 0.6235294117647059)
SIM1	AK125333	[48, 96]	0.72404	49.3	0.305	(0.8627450980392157, 0.6235294117647059, 0.6235294117647059)	1.966	2,2	3	(0.8627450980392157, 0.6235294117647059, 0.6235294117647059)
SIM1	AK128833	[96]	0.77461	49.71	0.708	(0.8823529411764706, 0.3215686274509804, 0.3254901960784314)	1.9742	2,2	7	(0.8823529411764706, 0.3215686274509804, 0.3254901960784314)
SIM1	AK311257	[72, 96]	0.61331	46.74	0.737	(0.8823529411764706, 0.2980392156862745, 0.3058823529411765)	1.9148	2,2	7	(0.8823529411764706, 0.2980392156862745, 0.3058823529411765)
SIM1	ARX	[48, 72, 96]	0.8221299999999999	50.46	0.46399999999999997	(0.8705882352941177, 0.5019607843137255, 0.5058823529411764)	1.9892	2,2	4	(0.8705882352941177, 0.5019607843137255, 0.5058823529411764)
SIM1	ASCL1	[48, 72, 96]	0.8476799999999999	50.55	0.67	(0.8784313725490196, 0.34901960784313724, 0.35294117647058826)	1.9909999999999999	2,2	6	(0.8784313725490196, 0.34901960784313724, 0.35294117647058826)
SIM1	ASIC5	[48, 72, 96]	0.8637299999999999	50.59	0.589	(0.8745098039215686, 0.4117647058823529, 0.41568627450980394)	1.9918	2,2	5	(0.8745098039215686, 0.4117647058823529, 0.41568627450980394)
SIM1	ATCAY	[48, 72, 96]	0.9376200000000001	50.76	0.757	(0.8823529411764706, 0.2823529411764706, 0.2901960784313726)	1.9952	2,2	7	(0.8823529411764706, 0.2823529411764706, 0.2901960784313726)
SIM1	BC040894	[96]	0.54378	45.24	0.23600000000000002	(0.8627450980392157, 0.6745098039215687, 0.6745098039215687)	1.8848	2,2	2	(0.8627450980392157, 0.6745098039215687, 0.6745098039215687)
SIM1	BC042451	[48]	0.9312299999999999	50.72	0.715	(0.8823529411764706, 0.3137254901960784, 0.3215686274509804)	1.9944	2,2	7	(0.8823529411764706, 0.3137254901960784, 0.3215686274509804)
SIM1	BEX1	[48, 72, 96]	0.73278	49.4	0.40399999999999997	(0.8666666666666667, 0.5490196078431373, 0.5529411764705883)	1.9680000000000002	2,2	4	(0.8666666666666667, 0.5490196078431373, 0.5529411764705883)
SIM1	BST2	[48, 72]	0.67938	48.4	0.434	(0.8705882352941177, 0.5254901960784314, 0.5294117647058824)	1.9480000000000002	2,2	4	(0.8705882352941177, 0.5254901960784314, 0.5294117647058824)
SIM1	CCL19	[72]	0.42483000000000004	42.23	0.226	(0.8588235294117647, 0.6823529411764706, 0.6823529411764706)	1.8246	2,2	2	(0.8588235294117647, 0.6823529411764706, 0.6823529411764706)
SIM1	CHST9	[72, 96]	0.8508899999999999	50.56	0.557	(0.8745098039215686, 0.43529411764705883, 0.4392156862745098)	1.9912	2,2	5	(0.8745098039215686, 0.43529411764705883, 0.4392156862745098)
SIM1	CLEC4GP1	[48, 72, 96]	0.85431	50.57	0.573	(0.8745098039215686, 0.4235294117647059, 0.42745098039215684)	1.9914	2,2	5	(0.8745098039215686, 0.4235294117647059, 0.42745098039215684)
SIM1	CLSTN2	[48, 96]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	CRISPLD1	[48, 72, 96]	0.9264600000000001	50.74	0.742	(0.8823529411764706, 0.29411764705882354, 0.30196078431372547)	1.9948	2,2	7	(0.8823529411764706, 0.29411764705882354, 0.30196078431372547)
SIM1	CSH2	[48, 72, 96]	0.5050100000000001	44.31	0.359	(0.8666666666666667, 0.5803921568627451, 0.5843137254901961)	1.8662	2,2	3	(0.8666666666666667, 0.5803921568627451, 0.5843137254901961)
SIM1	CYSLTR2	[48, 96]	0.040286	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	DCX	[48, 72, 96]	0.8250700000000001	50.47	0.46799999999999997	(0.8705882352941177, 0.5019607843137255, 0.5058823529411764)	1.9894	2,2	4	(0.8705882352941177, 0.5019607843137255, 0.5058823529411764)
SIM1	DIRAS1	[48, 72, 96]	0.68085	48.41	0.41200000000000003	(0.8705882352941177, 0.5411764705882353, 0.5450980392156862)	1.9482	2,2	4	(0.8705882352941177, 0.5411764705882353, 0.5450980392156862)
SIM1	ECEL1	[72]	0.50262	44.26	0.26	(0.8627450980392157, 0.6549019607843137, 0.6588235294117647)	1.8652	2,2	2	(0.8627450980392157, 0.6549019607843137, 0.6588235294117647)
SIM1	ELOVL4	[48, 72, 96]	0.016091	28.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.54	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	ERO1LB	[48, 72, 96]	0.8354799999999999	50.51	0.505	(0.8745098039215686, 0.47058823529411764, 0.47843137254901963)	1.9902	2,2	5	(0.8745098039215686, 0.47058823529411764, 0.47843137254901963)
SIM1	FAM101B	[96]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	FAM179A	[48, 72, 96]	0.8416399999999999	50.53	0.529	(0.8745098039215686, 0.4549019607843137, 0.4588235294117647)	1.9906	2,2	5	(0.8745098039215686, 0.4549019607843137, 0.4588235294117647)
SIM1	FAM181B	[48, 72, 96]	0.79988	50.33	0.335	(0.8666666666666667, 0.6, 0.6039215686274509)	1.9866	2,2	3	(0.8666666666666667, 0.6, 0.6039215686274509)
SIM1	FAM196A	[48]	0.7294	49.36	0.361	(0.8666666666666667, 0.5803921568627451, 0.5843137254901961)	1.9672	2,2	3	(0.8666666666666667, 0.5803921568627451, 0.5843137254901961)
SIM1	FAM57B	[48, 72, 96]	0.418	42.04	0.04	(0.8509803921568627, 0.8196078431372549, 0.8196078431372549)	1.8208	2,2	1	(0.8509803921568627, 0.8196078431372549, 0.8196078431372549)
SIM1	FBN1	[48, 72, 96]	0.7577699999999999	49.49	0.624	(0.8784313725490196, 0.3843137254901961, 0.38823529411764707)	1.9698	2,2	6	(0.8784313725490196, 0.3843137254901961, 0.38823529411764707)
SIM1	FFAR1	[48, 72, 96]	0.8828	50.64	0.642	(0.8784313725490196, 0.3686274509803922, 0.3764705882352941)	1.9928	2,2	6	(0.8784313725490196, 0.3686274509803922, 0.3764705882352941)
SIM1	FFAR3	[72, 96]	0.8203	50.45	0.451	(0.8705882352941177, 0.5137254901960784, 0.5176470588235295)	1.989	2,2	4	(0.8705882352941177, 0.5137254901960784, 0.5176470588235295)
SIM1	FHL1	[48, 72, 96]	0.040286	29.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.56	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	GABRA1	[72, 96]	0.8990100000000001	50.68	0.682	(0.8823529411764706, 0.3411764705882353, 0.34509803921568627)	1.9936	2,2	6	(0.8823529411764706, 0.3411764705882353, 0.34509803921568627)
SIM1	GDAP1L1	[72, 96]	0.38383	41.14	0.139	(0.8588235294117647, 0.7490196078431373, 0.7490196078431373)	1.8028	2,2	1	(0.8588235294117647, 0.7490196078431373, 0.7490196078431373)
SIM1	GPC5-AS1	[48, 96]	0.74438	49.49	0.491	(0.8705882352941177, 0.4823529411764706, 0.48627450980392156)	1.9698	2,2	4	(0.8705882352941177, 0.4823529411764706, 0.48627450980392156)
SIM1	GPR112	[48, 72, 96]	0.7216100000000001	49.26	0.258	(0.8627450980392157, 0.6588235294117647, 0.6588235294117647)	1.9652	2,2	2	(0.8627450980392157, 0.6588235294117647, 0.6588235294117647)
SIM1	GPR116	[72, 96]	0.016091	28.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.54	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	GPR119	[48, 72, 96]	0.8947200000000001	50.67	0.6709999999999999	(0.8784313725490196, 0.34901960784313724, 0.35294117647058826)	1.9934	2,2	6	(0.8784313725490196, 0.34901960784313724, 0.35294117647058826)
SIM1	GPR123	[72]	0.8901899999999999	50.66	0.6559999999999999	(0.8784313725490196, 0.3607843137254902, 0.36470588235294116)	1.9932	2,2	6	(0.8784313725490196, 0.3607843137254902, 0.36470588235294116)
SIM1	GPR64	[48, 72, 96]	0.8221299999999999	50.46	0.461	(0.8705882352941177, 0.5058823529411764, 0.5098039215686274)	1.9892	2,2	4	(0.8705882352941177, 0.5058823529411764, 0.5098039215686274)
SIM1	GPR83	[96]	0.38561999999999996	41.18	0.17600000000000002	(0.8588235294117647, 0.7176470588235294, 0.7215686274509804)	1.8036	2,2	1	(0.8588235294117647, 0.7176470588235294, 0.7215686274509804)
SIM1	GRAMD2	[48, 96]	0.38745	41.36	0.35600000000000004	(0.8666666666666667, 0.5843137254901961, 0.5882352941176471)	1.8072	2,2	3	(0.8666666666666667, 0.5843137254901961, 0.5882352941176471)
SIM1	GRIA2	[96]	0.81816	50.44	0.44299999999999995	(0.8705882352941177, 0.5176470588235295, 0.5215686274509804)	1.9888	2,2	4	(0.8705882352941177, 0.5176470588235295, 0.5215686274509804)
SIM1	GUCY1A3	[72, 96]	0.8508899999999999	50.56	0.565	(0.8745098039215686, 0.42745098039215684, 0.43137254901960786)	1.9912	2,2	5	(0.8745098039215686, 0.42745098039215684, 0.43137254901960786)
SIM1	GUCY1B3	[96]	0.98613	50.9	0.899	(0.8901960784313725, 0.17647058823529413, 0.1843137254901961)	1.9980000000000002	2,2	8	(0.8901960784313725, 0.17647058823529413, 0.1843137254901961)
SIM1	HMP19	[48, 72, 96]	0.46416	43.26	0.258	(0.8627450980392157, 0.6588235294117647, 0.6588235294117647)	1.8452	2,2	2	(0.8627450980392157, 0.6588235294117647, 0.6588235294117647)
SIM1	IFI27	[48, 72]	0.8671	50.6	0.605	(0.8784313725490196, 0.4, 0.403921568627451)	1.992	2,2	6	(0.8784313725490196, 0.4, 0.403921568627451)
SIM1	IGF2	[72]	0.63	47.37	0.37	(0.8666666666666667, 0.5725490196078431, 0.5764705882352941)	1.9274	2,2	3	(0.8666666666666667, 0.5725490196078431, 0.5764705882352941)
SIM1	ITGA4	[48]	0.3886	41.25	0.247	(0.8627450980392157, 0.6666666666666666, 0.6666666666666666)	1.805	2,2	2	(0.8627450980392157, 0.6666666666666666, 0.6666666666666666)
SIM1	KAL1	[48, 96]	0.50155	44.22	0.221	(0.8588235294117647, 0.6862745098039216, 0.6862745098039216)	1.8644	2,2	2	(0.8588235294117647, 0.6862745098039216, 0.6862745098039216)
SIM1	KCNA6	[48, 72, 96]	0.81816	50.44	0.44	(0.8705882352941177, 0.5215686274509804, 0.5254901960784314)	1.9888	2,2	4	(0.8705882352941177, 0.5215686274509804, 0.5254901960784314)
SIM1	KIAA2022	[96]	0.9542299999999999	50.8	0.805	(0.8862745098039215, 0.24705882352941178, 0.2549019607843137)	1.996	2,2	8	(0.8862745098039215, 0.24705882352941178, 0.2549019607843137)
SIM1	KIF5C	[48, 72, 96]	0.9542299999999999	50.8	0.7959999999999999	(0.8862745098039215, 0.2549019607843137, 0.2627450980392157)	1.996	2,2	7	(0.8862745098039215, 0.2549019607843137, 0.2627450980392157)
SIM1	LINC00617	[48, 72, 96]	0.85431	50.57	0.565	(0.8745098039215686, 0.42745098039215684, 0.43137254901960786)	1.9914	2,2	5	(0.8745098039215686, 0.42745098039215684, 0.43137254901960786)
SIM1	LINC00890	[48, 72, 96]	0.8508899999999999	50.56	0.564	(0.8745098039215686, 0.42745098039215684, 0.43137254901960786)	1.9912	2,2	5	(0.8745098039215686, 0.42745098039215684, 0.43137254901960786)
SIM1	LINC00907	[72, 96]	0.4621	43.22	0.22	(0.8588235294117647, 0.6862745098039216, 0.6901960784313725)	1.8444	2,2	2	(0.8588235294117647, 0.6862745098039216, 0.6901960784313725)
SIM1	LOC100216479	[48, 72, 96]	0.50747	44.34	0.342	(0.8666666666666667, 0.596078431372549, 0.596078431372549)	1.8668	2,2	3	(0.8666666666666667, 0.596078431372549, 0.596078431372549)
SIM1	LOC100507351	[48, 72, 96]	-0.53663	45.02	-0.023	(0.8313725490196079, 0.8392156862745098, 0.8549019607843137)	1.8804	2,2	1	(0.8313725490196079, 0.8392156862745098, 0.8549019607843137)
SIM1	LOC283731	[72, 96]	0.9312299999999999	50.75	0.752	(0.8823529411764706, 0.28627450980392155, 0.29411764705882354)	1.995	2,2	7	(0.8823529411764706, 0.28627450980392155, 0.29411764705882354)
SIM1	LOC642366	[48, 72, 96]	0.8637299999999999	50.59	0.591	(0.8745098039215686, 0.40784313725490196, 0.4117647058823529)	1.9918	2,2	5	(0.8745098039215686, 0.40784313725490196, 0.4117647058823529)
SIM1	LOC653513	[48]	0.40878000000000003	41.72	0.715	(0.8823529411764706, 0.3137254901960784, 0.3215686274509804)	1.8144	2,2	7	(0.8823529411764706, 0.3137254901960784, 0.3215686274509804)
SIM1	LPPR5	[48, 72, 96]	0.81518	50.42	0.42200000000000004	(0.8705882352941177, 0.5333333333333333, 0.5372549019607843)	1.9884	2,2	4	(0.8705882352941177, 0.5333333333333333, 0.5372549019607843)
SIM1	MAPK8IP2	[48, 72, 96]	0.91422	50.71	0.7120000000000001	(0.8823529411764706, 0.3176470588235294, 0.3215686274509804)	1.9942	2,2	7	(0.8823529411764706, 0.3176470588235294, 0.3215686274509804)
SIM1	MUC5AC	[72]	0.26006999999999997	37.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.72	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	MURC	[48, 96]	0.9312299999999999	50.75	0.748	(0.8823529411764706, 0.2901960784313726, 0.2980392156862745)	1.995	2,2	7	(0.8823529411764706, 0.2901960784313726, 0.2980392156862745)
SIM1	NKX6-1	[48, 72]	0.62813	47.35	0.35	(0.8666666666666667, 0.5882352941176471, 0.592156862745098)	1.9269999999999998	2,2	3	(0.8666666666666667, 0.5882352941176471, 0.592156862745098)
SIM1	NPTXR	[48, 72, 96]	0.090783	31.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.6	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	NXF2	[48, 72, 96]	0.06575299999999999	30.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.58	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	ONECUT1	[96]	0.4004	41.43	0.434	(0.8705882352941177, 0.5254901960784314, 0.5294117647058824)	1.8086	2,2	4	(0.8705882352941177, 0.5254901960784314, 0.5294117647058824)
SIM1	PAK3	[48, 72, 96]	0.9501	50.79	0.789	(0.8862745098039215, 0.25882352941176473, 0.26666666666666666)	1.9958	2,2	7	(0.8862745098039215, 0.25882352941176473, 0.26666666666666666)
SIM1	PCDH17	[48, 72, 96]	0.016091	28.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.54	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	PCDHB10	[48]	0.5878800000000001	46.37	0.368	(0.8666666666666667, 0.5764705882352941, 0.5764705882352941)	1.9074	2,2	3	(0.8666666666666667, 0.5764705882352941, 0.5764705882352941)
SIM1	RSPH10B2	[48, 96]	0.8221299999999999	50.46	0.457	(0.8705882352941177, 0.5098039215686274, 0.5137254901960784)	1.9892	2,2	4	(0.8705882352941177, 0.5098039215686274, 0.5137254901960784)
SIM1	SCN3A	[48, 72, 96]	0.8784700000000001	50.63	0.63	(0.8784313725490196, 0.3803921568627451, 0.3843137254901961)	1.9926	2,2	6	(0.8784313725490196, 0.3803921568627451, 0.3843137254901961)
SIM1	SST	[48, 72, 96]	0.20195	35.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.68	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIM1	SUCNR1	[48, 72, 96]	-0.31466	39.13	-0.13	(0.7411764705882353, 0.7843137254901961, 0.8705882352941177)	1.7626	2,2	1	(0.7411764705882353, 0.7843137254901961, 0.8705882352941177)
SIM1	TACR3	[48, 72]	0.49288999999999994	43.71	0.7140000000000001	(0.8823529411764706, 0.3176470588235294, 0.3215686274509804)	1.8542	2,2	7	(0.8823529411764706, 0.3176470588235294, 0.3215686274509804)
SIM1	TDO2	[48, 72, 96]	0.63242	47.4	0.39799999999999996	(0.8666666666666667, 0.5529411764705883, 0.5568627450980392)	1.9280000000000002	2,2	3	(0.8666666666666667, 0.5529411764705883, 0.5568627450980392)
SIM1	TMEFF1	[48, 72, 96]	0.36241999999999996	40.38	0.385	(0.8666666666666667, 0.5607843137254902, 0.5647058823529412)	1.7876	2,2	3	(0.8666666666666667, 0.5607843137254902, 0.5647058823529412)
SIM1	TRPA1	[48, 96]	0.80687	50.38	0.376	(0.8666666666666667, 0.5686274509803921, 0.5725490196078431)	1.9876	2,2	3	(0.8666666666666667, 0.5686274509803921, 0.5725490196078431)
SIM1	TSPAN7	[72, 96]	0.70548	48.67	0.6709999999999999	(0.8784313725490196, 0.34901960784313724, 0.35294117647058826)	1.9534	2,2	6	(0.8784313725490196, 0.34901960784313724, 0.35294117647058826)
SIM1	UBE2QL1	[48, 72, 96]	0.31656999999999996	39.17	0.171	(0.8588235294117647, 0.7215686274509804, 0.7254901960784313)	1.7634	2,2	1	(0.8588235294117647, 0.7215686274509804, 0.7254901960784313)
SIM1	UNC13A	[48, 72, 96]	0.41648999999999997	41.85	0.852	(0.8862745098039215, 0.21176470588235294, 0.2196078431372549)	1.817	2,2	8	(0.8862745098039215, 0.21176470588235294, 0.2196078431372549)
SIM1	XAF1	[48]	0.9579700000000001	50.81	0.81	(0.8862745098039215, 0.24313725490196078, 0.25098039215686274)	1.9962	2,2	8	(0.8862745098039215, 0.24313725490196078, 0.25098039215686274)
SIM1	XKR7	[48, 72, 96]	0.11907000000000001	32.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.62	2,2	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIX2	AB074188	[48, 96]	0.9222899999999999	50.73	0.725	(0.8823529411764706, 0.30980392156862746, 0.3137254901960784)	1.9946	2,2	7	(0.8823529411764706, 0.30980392156862746, 0.3137254901960784)
SIX2	ABCC4	[96]	0.2917	38.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.74	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIX2	ABLIM2	[96]	0.23143000000000002	36.0	0.0	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)	1.7	None	1	(0.8509803921568627, 0.8509803921568627, 0.8509803921568627)
SIX2	ADAM12	[48, 96]	0.69102	48.51	0.512	(0.8745098039215686, 0.4666666666666667, 0.47058823529411764)	1.9502	None	5	(0.8745098039215686, 0.4666666666666667, 0.47058823529411764)
